RiskPerformance,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance
1.0,55.0,42.0,2.321928094887362,28.0,11.0,0.0,73.0,3.0,4.0,6.0,2.0,4.0,36.0,2.0,1.584962500721156,45.0,77.0,2.0,2.0,1.0,56.0
0.0,86.0,149.0,2.0,68.0,31.0,0.0,100.0,33.0,7.0,8.0,33.0,2.0,23.0,2.0,1.0,1.0,77.0,3.0,1.0,0.0,40.0
1.0,84.0,271.0,1.0,56.0,5.0,0.0,100.0,33.42857142857143,7.0,8.0,18.0,3.0,57.0,1.584962500721156,2.0,0.0,100.0,0.0,1.0,0.0,50.0
0.0,75.0,168.0,2.584962500721156,53.0,17.0,0.0,100.0,35.0,7.0,8.0,6.0,5.0,41.0,2.321928094887362,1.0,17.0,90.0,2.0,1.0,1.0,50.0
1.0,81.0,128.0,2.584962500721156,58.0,7.0,0.0,100.0,32.714285714285715,7.0,8.0,7.0,1.0,43.0,1.0,1.0,31.0,81.0,1.0,1.584962500721156,1.0,50.0
1.0,73.0,321.0,4.584962500721156,59.0,21.0,0.0,100.0,31.142857142857142,7.0,8.0,41.0,0.0,29.0,1.0,2.321928094887362,63.0,64.0,5.0,2.321928094887362,1.584962500721156,77.0
1.0,63.0,282.0,1.584962500721156,70.0,24.0,1.0,88.0,5.0,4.0,2.0,60.0,2.0,42.0,0.0,1.0,52.0,92.0,4.0,2.0,1.0,70.0
0.0,80.0,121.0,1.584962500721156,81.0,31.0,0.0,94.0,30.0,6.0,6.0,13.0,4.0,28.0,3.321928094887362,0.0,2.0,89.0,2.0,2.0,0.0,43.0
1.0,68.0,79.0,3.169925001442312,75.0,40.0,1.0,95.0,1.0,0.0,2.0,9.0,3.0,44.0,3.169925001442312,0.0,5.0,87.0,4.0,2.807354922057604,0.0,61.0
1.0,81.0,139.0,4.169925001442312,175.0,17.0,0.0,89.0,33.42857142857143,5.0,6.0,23.0,0.0,11.0,0.0,1.0,1.0,22.0,6.0,1.584962500721156,0.0,53.0
1.0,78.0,245.0,3.700439718141092,17.0,4.0,0.0,100.0,17.142857142857142,7.0,8.0,11.0,0.0,50.0,4.0,0.0,0.0,72.0,0.0,1.584962500721156,0.0,50.0
1.0,64.0,33.0,1.584962500721156,18.0,6.0,1.0,88.0,12.0,6.0,3.0,6.0,2.0,50.0,0.0,2.321928094887362,15.0,92.0,1.0,1.584962500721156,0.0,75.0
1.0,63.0,177.0,2.807354922057604,116.0,28.0,0.0,87.0,2.0,4.0,6.0,29.0,2.0,50.0,0.0,3.321928094887362,52.0,40.0,3.0,3.321928094887362,0.0,72.0
0.0,73.0,153.0,2.0,15.0,7.0,0.0,100.0,29.857142857142858,7.0,8.0,14.0,3.0,29.0,1.584962500721156,1.584962500721156,11.0,98.0,3.0,1.0,0.0,80.0
1.0,78.0,181.0,4.087462841250339,48.0,16.0,0.0,94.0,52.0,6.0,6.0,8.0,0.0,13.0,0.0,1.0,13.0,67.14285714285714,3.0,1.0,0.0,40.0
1.0,63.0,154.0,2.0,126.0,21.0,0.0,95.0,73.0,6.0,6.0,9.0,3.0,36.0,2.0,1.0,87.0,62.0,8.0,2.0,2.584962500721156,86.0
0.0,72.0,313.0,3.906890595608519,67.0,20.0,0.0,95.0,18.857142857142858,6.0,6.0,31.0,0.0,19.0,3.906890595608519,0.0,77.0,65.0,2.0,1.584962500721156,1.584962500721156,44.0
1.0,61.0,218.0,1.584962500721156,87.0,60.0,0.0,98.0,14.0,6.0,6.0,18.0,8.0,38.0,0.0,3.0,74.0,81.0,11.0,3.0,2.807354922057604,74.0
1.0,77.0,159.0,4.0,94.0,15.0,0.0,93.0,40.0,6.0,6.0,9.0,0.0,33.0,3.906890595608519,0.0,60.0,60.285714285714285,4.0,1.584962500721156,1.584962500721156,50.0
1.0,68.0,125.0,3.321928094887362,95.0,14.0,2.0,94.0,58.0,0.0,2.0,16.0,1.0,50.0,3.0,0.0,14.0,97.0,2.0,1.584962500721156,0.0,57.0
0.0,63.0,125.0,2.321928094887362,70.0,27.0,1.0,93.0,12.0,6.0,5.0,44.0,3.0,31.0,0.0,1.0,56.0,60.0,7.0,2.0,1.584962500721156,73.0
1.0,56.0,146.0,2.0,41.0,37.0,0.0,100.0,37.0,7.0,8.0,41.0,4.0,24.0,2.321928094887362,1.0,75.0,75.0,15.0,1.584962500721156,2.584962500721156,90.0
1.0,73.0,61.0,1.0,83.0,33.0,2.807354922057604,91.0,36.0,6.0,6.0,25.0,5.0,51.0,2.321928094887362,1.0,8.0,95.0,5.0,2.0,0.0,67.0
0.0,83.0,327.0,1.0,76.0,32.0,0.0,100.0,41.57142857142857,7.0,8.0,26.0,2.0,18.0,1.584962500721156,1.0,14.0,83.0,1.0,1.584962500721156,0.0,50.0
0.0,86.0,255.0,4.0,140.0,27.0,0.0,100.0,35.285714285714285,7.0,8.0,28.0,0.0,25.0,2.0,1.0,1.0,62.0,2.0,1.584962500721156,0.0,38.0
0.0,83.0,43.0,2.584962500721156,72.0,29.0,0.0,100.0,33.142857142857146,7.0,8.0,5.0,4.0,17.0,0.0,1.584962500721156,5.0,79.0,5.0,1.0,0.0,40.0
1.0,79.0,280.0,2.584962500721156,91.0,44.0,0.0,100.0,22.857142857142858,7.0,8.0,21.0,2.0,23.0,4.247927513443585,0.0,17.0,91.0,5.0,2.0,1.0,30.0
0.0,83.0,280.0,2.0,128.0,19.0,0.0,100.0,18.571428571428573,7.0,8.0,12.0,2.0,45.0,3.807354922057604,0.0,37.0,70.0,5.0,2.0,0.0,73.0
1.0,56.0,139.0,4.459431618637297,98.0,19.0,1.0,81.0,1.0,4.0,2.0,12.0,0.0,43.0,4.459431618637297,0.0,60.0,57.857142857142854,4.0,2.0,1.0,88.0
1.0,69.0,41.0,3.700439718141092,71.0,25.0,0.0,96.0,24.0,6.0,6.0,4.0,0.0,8.0,1.584962500721156,1.584962500721156,37.0,66.0,9.0,1.0,2.0,67.0
0.0,57.0,319.0,3.169925001442312,15.0,4.0,1.0,80.0,17.0,6.0,5.0,18.0,2.0,20.0,1.0,1.0,103.0,61.0,3.0,1.0,1.0,80.0
0.0,84.0,263.0,3.169925001442312,72.0,15.0,0.0,100.0,33.857142857142854,7.0,8.0,16.0,1.0,27.0,2.321928094887362,1.0,8.0,56.714285714285715,2.0,1.0,1.0,60.0
1.0,82.0,203.0,1.584962500721156,79.0,30.0,0.0,100.0,36.857142857142854,6.0,7.0,50.0,2.0,29.0,4.523561956057013,0.0,28.0,70.0,4.0,1.584962500721156,1.0,39.0
1.0,57.0,390.0,3.321928094887362,102.0,58.0,1.584962500721156,80.0,4.0,2.0,4.0,38.0,3.0,23.0,3.321928094887362,0.0,65.0,68.0,13.0,2.0,2.807354922057604,58.0
1.0,69.0,232.0,1.0,59.0,16.0,0.0,95.0,22.0,6.0,6.0,57.0,6.0,47.0,0.0,2.584962500721156,54.0,74.0,2.0,2.584962500721156,1.4395450852929756,78.0
1.0,62.0,25.285714285714285,1.584962500721156,14.0,3.0,0.0,100.0,25.571428571428573,7.0,8.0,0.0,3.0,0.0,0.0,1.0,61.0,61.0,4.0,1.0835660715315938,1.584962500721156,100.0
1.0,64.0,367.0,3.0,49.0,24.0,1.0,92.0,15.0,6.0,5.0,11.0,1.0,44.0,0.0,2.0,53.0,73.42857142857143,8.0,1.0,2.321928094887362,75.0
1.0,75.0,94.57142857142857,3.0,24.0,5.0,0.0,100.0,18.142857142857142,7.0,8.0,0.0,2.0,0.0,2.807354922057604,0.0,3.0,84.28571428571429,2.0,1.2506982145947811,0.0,40.0
1.0,69.0,29.0,2.0,10.0,14.0,0.0,100.0,15.428571428571429,7.0,8.0,14.0,10.0,14.0,4.087462841250339,0.0,21.0,91.0,8.0,1.0,0.0,77.0
1.0,85.0,59.0,4.459431618637297,90.0,9.0,0.0,100.0,54.0,7.0,8.0,19.0,0.0,56.0,1.933749602241161,0.0,0.0,70.0,0.0,1.584962500721156,0.14285714285714285,67.0
1.0,59.0,92.0,3.4594316186372973,43.0,11.0,1.0,82.0,26.0,0.0,6.0,11.0,3.0,36.0,0.0,3.0,18.0,94.0,3.0,1.584962500721156,0.2857142857142857,83.0
0.0,76.0,65.0,3.321928094887362,114.0,21.0,1.0,100.0,39.142857142857146,6.0,8.0,3.0,3.0,24.0,3.4594316186372973,0.0,20.0,74.0,3.0,1.0,1.0,50.0
0.0,73.0,109.0,2.807354922057604,54.0,26.0,1.0,100.0,32.142857142857146,6.0,8.0,27.0,3.0,50.0,2.584962500721156,0.0,2.0,75.0,2.0,2.0,0.0,63.0
1.0,67.0,256.0,2.807354922057604,90.0,45.0,0.0,100.0,30.714285714285715,7.0,8.0,4.0,2.0,9.0,2.584962500721156,0.0,57.0,58.0,13.0,1.584962500721156,3.169925001442312,57.0
0.0,91.0,175.0,2.807354922057604,127.0,16.0,0.0,100.0,38.714285714285715,7.0,8.0,16.0,1.0,28.0,1.1888468706981945,0.0,3.0,69.28571428571429,2.0,1.334264286126375,0.0,29.0
1.0,67.0,115.0,4.0,80.0,6.0,1.584962500721156,60.0,25.0,6.0,2.0,7.0,0.0,50.0,2.321928094887362,1.0,23.0,52.142857142857146,2.0,1.1671321430631874,0.0,100.0
0.0,80.0,214.0,3.169925001442312,74.0,17.0,0.0,100.0,33.42857142857143,7.0,8.0,28.0,1.0,35.0,0.0,1.0,31.0,83.0,3.0,1.584962500721156,1.0,56.0
0.0,85.0,351.0,2.0,100.0,23.0,0.0,100.0,33.42857142857143,7.0,8.0,46.0,3.0,13.0,1.5559691004597584,0.0,3.0,68.57142857142857,4.0,1.5824022281501187,1.0,50.0
1.0,52.0,195.0,2.0,66.0,20.0,1.584962500721156,75.0,1.0,4.0,2.0,24.0,7.0,29.0,3.169925001442312,0.0,88.0,65.0,6.0,2.0,2.0,90.0
1.0,71.0,240.0,1.584962500721156,15.0,3.0,0.0,100.0,37.857142857142854,7.0,8.0,7.0,2.0,0.0,1.0,1.584962500721156,40.0,82.71428571428571,1.0,1.2506982145947811,0.0,33.0
0.0,65.0,242.0,2.807354922057604,83.0,15.0,2.0,100.0,18.714285714285715,6.0,8.0,9.0,4.0,19.0,0.0,1.584962500721156,37.0,72.57142857142857,4.0,1.0,0.0,75.0
0.0,84.0,230.0,2.0,95.0,24.0,0.0,100.0,22.285714285714285,7.0,8.0,48.0,3.0,24.0,2.0,1.584962500721156,21.0,47.42857142857143,3.0,1.0,1.0,36.0
1.0,79.0,165.0,3.0,66.0,41.0,0.0,100.0,33.57142857142857,7.0,8.0,30.0,3.0,51.0,0.0,2.321928094887362,8.0,80.0,8.0,2.321928094887362,1.0,86.0
0.0,74.0,123.0,2.807354922057604,69.0,27.0,1.0,86.0,39.0,6.0,3.0,29.0,1.0,38.0,0.0,2.0,18.0,88.0,6.0,1.584962500721156,1.0,80.0
1.0,67.0,94.0,4.321928094887363,58.0,20.0,0.0,95.0,37.0,6.0,6.0,17.0,0.0,10.0,3.700439718141092,0.0,74.0,65.0,6.0,1.0,2.0,78.0
0.0,86.0,187.0,3.906890595608519,99.0,23.0,0.0,100.0,43.857142857142854,7.0,8.0,46.0,0.0,13.0,3.169925001442312,0.0,2.0,17.0,2.0,1.584962500721156,0.0,80.0
1.0,75.0,80.0,2.321928094887362,15.0,12.0,0.0,100.0,31.142857142857142,7.0,8.0,4.0,6.0,17.0,1.4988361566185249,1.0,20.0,90.0,3.0,1.584962500721156,0.0,55.0
0.0,69.0,375.0,4.392317422778761,107.0,17.0,1.584962500721156,79.0,49.0,6.0,5.0,8.0,0.0,37.0,4.087462841250339,0.0,0.0,80.57142857142857,0.0,1.584962500721156,0.0,50.0
0.0,64.0,132.0,2.0,49.0,30.0,0.0,100.0,10.0,7.0,8.0,39.0,3.0,57.0,0.0,2.321928094887362,65.0,75.0,10.0,1.584962500721156,1.584962500721156,86.0
0.0,77.0,261.0,4.247927513443585,100.0,32.0,1.0,100.0,30.285714285714285,6.0,8.0,42.0,0.0,38.0,1.0,1.584962500721156,2.0,73.14285714285714,3.0,2.4664274718641948,0.0,60.0
0.0,79.0,187.0,3.169925001442312,52.0,13.0,0.0,92.0,53.0,6.0,6.0,20.0,3.0,54.0,3.169925001442312,0.0,2.0,93.0,1.0,2.0,0.0,57.0
0.0,61.0,176.0,2.321928094887362,95.0,25.0,2.0,100.0,27.285714285714285,0.0,8.0,25.0,1.0,24.0,1.0,1.0,31.0,78.0,2.0,1.584962500721156,0.0,56.0
0.0,79.0,49.0,2.321928094887362,62.0,28.0,0.0,100.0,16.428571428571427,7.0,8.0,6.0,3.0,36.0,1.0,1.0,26.0,71.0,2.0,1.584962500721156,1.0,71.0
0.0,68.0,224.0,4.584962500721156,131.0,9.0,0.0,89.0,37.0,6.0,6.0,11.0,0.0,11.0,3.700439718141092,0.0,87.0,67.28571428571429,5.0,1.0,2.0,75.0
1.0,66.0,23.0,2.0,36.0,21.0,0.0,100.0,29.285714285714285,7.0,8.0,8.0,2.0,19.0,0.0,1.0,45.0,72.0,11.0,2.0,2.584962500721156,74.0
1.0,61.0,289.0,5.044394119358453,109.0,31.0,0.0,97.0,12.0,6.0,6.0,12.0,0.0,35.0,3.169925001442312,0.0,86.0,74.0,12.0,2.0,3.169925001442312,100.0
1.0,70.0,186.0,2.584962500721156,75.0,35.0,1.584962500721156,87.0,28.0,6.0,2.0,24.0,4.0,16.0,1.0,1.584962500721156,26.0,33.0,4.0,1.584962500721156,1.0,33.0
1.0,63.0,170.0,3.584962500721156,75.0,14.0,1.0,87.0,8.0,2.0,4.0,15.0,1.0,13.0,0.0,1.584962500721156,56.0,57.142857142857146,5.0,1.2264232143887366,1.584962500721156,70.0
0.0,85.0,386.0,2.807354922057604,189.0,26.0,0.0,100.0,35.42857142857143,7.0,8.0,28.0,2.0,15.0,3.0,0.0,12.0,47.0,3.0,1.0,0.0,24.0
1.0,64.0,152.0,2.0,80.0,31.0,0.0,94.0,3.0,4.0,6.0,42.0,2.0,22.0,3.700439718141092,0.0,18.0,60.142857142857146,6.0,1.0,1.0,50.0
1.0,50.0,239.0,3.4594316186372973,76.0,21.0,2.321928094887362,72.0,2.0,0.0,2.0,9.0,2.0,36.0,0.0,1.584962500721156,58.0,94.0,5.0,2.0,0.0,80.0
1.0,60.0,202.57142857142858,2.0,73.0,19.0,2.0,84.0,76.0,0.0,6.0,0.0,3.0,42.0,3.169925001442312,0.0,22.0,73.0,1.0,1.584962500721156,0.0,33.0
0.0,85.0,223.0,1.584962500721156,98.0,27.0,0.0,96.0,36.57142857142857,6.0,6.0,28.0,3.0,25.0,1.584962500721156,1.0,6.0,66.0,4.0,1.584962500721156,0.0,50.0
1.0,73.0,214.0,2.321928094887362,122.0,27.0,0.0,96.0,34.0,6.0,6.0,31.0,2.0,37.0,2.321928094887362,2.0,16.0,93.0,2.0,1.584962500721156,0.0,40.0
0.0,72.0,345.0,3.169925001442312,88.0,54.0,1.0,98.0,33.0,0.0,6.0,52.0,2.0,24.0,2.807354922057604,0.0,10.0,39.0,3.0,2.321928094887362,0.0,67.0
1.0,67.0,213.0,1.0,56.0,53.0,1.0,98.0,42.0,6.0,5.0,59.0,11.0,18.0,1.584962500721156,1.584962500721156,22.0,89.0,7.0,2.584962500721156,1.0,52.0
1.0,74.0,91.0,2.321928094887362,48.0,2.0,0.0,50.0,22.714285714285715,5.0,7.0,2.0,1.0,100.0,2.0,2.0,35.57142857142857,97.0,1.1428571428571428,1.584962500721156,0.14285714285714285,100.0
1.0,79.0,187.0,1.584962500721156,64.0,24.0,0.0,92.0,39.0,6.0,6.0,63.0,2.0,32.0,1.0,2.807354922057604,7.0,77.14285714285714,3.0,1.0,0.0,40.0
1.0,69.0,138.0,3.700439718141092,19.0,6.0,0.0,100.0,25.428571428571427,7.0,8.0,3.0,0.0,17.0,4.523561956057013,0.0,64.0,85.85714285714286,2.0,1.0,1.0,75.0
1.0,63.0,158.0,2.807354922057604,56.0,24.0,0.0,92.0,2.0,4.0,6.0,16.0,2.0,24.0,2.584962500721156,0.0,7.0,6.0,2.0,1.584962500721156,0.0,29.0
0.0,73.0,167.0,2.584962500721156,50.0,28.0,0.0,100.0,30.714285714285715,7.0,8.0,17.0,5.0,34.0,0.0,1.0,21.0,93.0,2.0,3.0,1.0,47.0
0.0,80.0,264.0,2.584962500721156,53.0,16.0,0.0,100.0,19.571428571428573,7.0,8.0,27.0,1.0,75.0,1.6066772283561634,0.0,42.0,23.0,2.0,2.0,0.0,83.0
0.0,61.0,296.0,3.321928094887362,122.0,11.0,1.0,82.0,24.0,0.0,6.0,46.0,1.0,64.0,2.0,1.0,29.0,61.0,2.0,2.321928094887362,1.0,75.0
0.0,66.0,60.0,4.700439718141092,115.0,34.0,1.0,97.0,0.0,3.0,5.0,2.0,0.0,29.0,2.00309629183691,0.0,1.0,52.0,3.0,2.807354922057604,0.0,38.0
1.0,60.0,97.0,3.906890595608519,76.0,18.0,0.0,78.0,2.0,4.0,6.0,7.0,0.0,33.0,1.2506982145947811,0.0,97.0,10.0,2.0,1.584962500721156,1.584962500721156,100.0
1.0,57.0,158.0,1.584962500721156,121.0,22.0,0.0,91.0,2.0,4.0,6.0,8.0,1.0,39.0,0.0,3.169925001442312,61.0,53.0,7.0,2.0,2.321928094887362,86.0
1.0,75.0,146.0,3.906890595608519,73.0,8.0,0.0,75.0,5.0,4.0,6.0,57.0,0.0,38.0,4.523561956057013,0.0,0.0,67.85714285714286,0.0,1.0,0.2857142857142857,50.0
1.0,71.0,206.0,1.584962500721156,63.0,17.0,0.0,94.0,49.0,6.0,6.0,35.0,1.0,33.0,0.0,2.321928094887362,74.0,27.0,2.0,1.584962500721156,1.584962500721156,67.0
1.0,77.0,349.0,2.0,77.0,36.0,0.0,97.0,21.0,6.0,6.0,7.0,1.0,22.0,0.0,1.0,4.0,56.0,4.0,1.584962500721156,0.0,46.0
0.0,88.0,286.0,2.321928094887362,57.0,6.0,0.0,100.0,28.142857142857142,7.0,8.0,14.0,1.0,33.0,2.0,1.584962500721156,14.0,71.85714285714286,1.0,1.5231111568245694,0.0,33.0
1.0,65.0,162.0,4.087462841250339,102.0,17.0,2.0,70.0,10.0,4.0,4.0,23.0,0.0,39.0,0.779918802662471,0.0,57.0,6.0,4.0,2.0,1.0,89.0
1.0,68.0,263.0,2.321928094887362,95.0,32.0,1.0,94.0,18.0,6.0,3.0,45.0,5.0,14.0,1.0,1.0,36.0,60.857142857142854,7.0,2.0,2.321928094887362,63.0
1.0,63.0,191.0,4.584962500721156,68.0,12.0,1.0,92.0,4.0,0.0,6.0,8.0,0.0,58.0,2.321928094887362,1.0,4.0,40.0,1.0,2.0,0.0,67.0
1.0,69.0,158.0,2.0,53.0,24.0,1.584962500721156,92.0,14.428571428571429,6.0,5.0,4.0,4.0,23.0,0.0,1.584962500721156,40.0,55.0,8.0,1.584962500721156,1.0,63.0
1.0,40.0,166.0,2.0,100.0,12.0,3.584962500721156,48.0,1.0,0.0,2.0,23.0,1.0,17.0,2.0,2.584962500721156,72.0,58.42857142857143,11.0,1.0,2.0,87.0
1.0,60.0,159.0,2.807354922057604,69.0,15.0,0.0,73.0,2.0,4.0,6.0,22.0,1.0,33.0,3.807354922057604,0.0,62.0,42.0,4.0,2.0,1.584962500721156,88.0
0.0,80.0,251.0,3.0,79.0,46.0,0.0,100.0,45.57142857142857,6.0,7.0,44.0,3.0,40.0,3.0,0.0,20.0,82.0,6.0,2.0,0.0,47.0
0.0,74.0,99.0,1.584962500721156,65.0,35.0,0.0,100.0,20.714285714285715,7.0,8.0,0.0,2.0,28.0,0.0,1.0,19.0,59.285714285714285,4.0,2.0,1.0,70.0
1.0,57.0,23.0,3.169925001442312,56.0,4.0,1.584962500721156,67.0,16.0,6.0,4.0,1.0,1.0,33.0,1.0,1.584962500721156,92.0,75.0,1.0,1.0,1.3184026700708402,67.0
1.0,78.0,200.0,4.857980995127572,69.0,3.0,0.0,100.0,40.0,7.0,8.0,6.0,0.0,0.0,0.0,1.0,30.0,61.285714285714285,2.0,1.0835660715315938,1.0,100.0
0.0,73.0,320.0,2.0,82.0,33.0,0.0,100.0,31.571428571428573,7.0,8.0,23.0,8.0,21.0,2.0,2.0,26.0,91.0,4.0,2.321928094887362,1.0,45.0
1.0,79.0,233.0,2.0,83.0,47.0,0.0,100.0,31.714285714285715,7.0,8.0,68.0,3.0,28.0,0.0,3.169925001442312,33.0,91.0,6.0,2.807354922057604,1.584962500721156,63.0
0.0,67.0,176.0,3.0,73.0,24.0,1.0,92.0,10.0,4.0,4.0,19.0,3.0,20.0,3.321928094887362,0.0,26.0,84.57142857142857,9.0,1.0,1.0,65.0
0.0,83.0,293.0,3.700439718141092,109.0,22.0,1.0,96.0,26.0,6.0,4.0,17.0,0.0,35.0,3.700439718141092,0.0,0.0,62.0,1.0,1.584962500721156,0.0,44.0
0.0,56.0,189.57142857142858,3.321928094887362,80.0,19.0,2.321928094887362,71.0,1.0,3.0,4.0,0.0,2.0,33.0,4.0,0.0,46.0,50.0,6.0,2.321928094887362,1.584962500721156,73.0
1.0,63.0,94.0,1.0,28.0,17.0,0.0,100.0,15.285714285714286,7.0,8.0,25.0,2.0,56.0,1.0,2.584962500721156,82.0,70.0,6.0,1.584962500721156,1.584962500721156,100.0
0.0,90.0,256.0,1.0,119.0,19.0,0.0,95.0,38.857142857142854,5.0,7.0,0.0,1.0,19.0,1.7252593710072617,0.0,7.0,24.0,3.0,1.584962500721156,0.0,56.0
0.0,77.0,206.0,3.584962500721156,90.0,15.0,0.0,100.0,29.0,7.0,8.0,20.0,1.0,27.0,3.4594316186372973,0.0,38.0,78.71428571428571,3.0,1.0,1.0,67.0
0.0,73.0,323.0,2.807354922057604,102.0,31.0,0.0,100.0,28.0,7.0,8.0,38.0,1.0,19.0,0.0,1.584962500721156,47.0,90.0,8.0,1.584962500721156,2.0,59.0
1.0,69.0,231.0,3.169925001442312,77.0,22.0,0.0,100.0,27.714285714285715,7.0,8.0,70.0,3.0,14.0,1.0,2.584962500721156,97.0,62.0,8.0,1.6283919559911701,3.0,100.0
0.0,84.0,196.0,3.807354922057604,144.0,48.0,0.0,100.0,25.571428571428573,7.0,8.0,19.0,0.0,36.0,0.0,2.0,23.0,64.14285714285714,4.0,1.0,1.0,56.0
0.0,75.0,135.0,2.0,58.0,32.0,0.0,97.0,29.0,6.0,6.0,22.0,3.0,6.0,3.0,0.0,17.0,64.71428571428571,6.0,1.0,0.0,70.0
1.0,62.0,61.285714285714285,3.169925001442312,32.0,5.0,1.0,83.0,11.0,3.0,5.0,0.0,2.0,50.0,1.0,2.0,37.0,75.0,3.0,1.0,1.0,100.0
0.0,82.0,260.0,3.0,84.0,26.0,0.0,96.0,16.0,6.0,6.0,44.0,2.0,61.0,0.0,1.584962500721156,14.0,61.0,3.0,2.584962500721156,1.0,80.0
0.0,83.0,319.0,3.807354922057604,82.0,20.0,0.0,100.0,43.714285714285715,7.0,8.0,46.0,0.0,20.0,3.807354922057604,0.0,34.0,80.28571428571429,4.0,1.0,0.0,42.0
1.0,77.0,208.0,4.459431618637297,115.0,9.0,0.0,100.0,36.42857142857143,7.0,8.0,16.0,0.0,44.0,2.807354922057604,0.0,0.0,70.42857142857143,0.0,1.584962500721156,0.0,40.0
0.0,82.0,159.0,1.0,95.0,19.0,0.0,100.0,22.428571428571427,7.0,8.0,5.0,2.0,70.0,1.4010507031510862,0.0,42.0,67.0,3.0,2.0,0.0,67.0
0.0,75.0,255.0,2.0,102.0,30.0,0.0,97.0,22.0,6.0,6.0,39.0,2.0,23.0,2.373464246812772,0.0,31.0,72.0,9.0,2.807354922057604,1.584962500721156,57.0
0.0,90.0,332.0,2.807354922057604,121.0,7.0,0.0,100.0,39.0,7.0,8.0,11.0,1.0,0.0,4.584962500721156,0.0,14.0,59.285714285714285,3.0,1.1671321430631874,0.0,60.0
0.0,79.0,153.0,2.321928094887362,64.0,11.0,0.0,100.0,37.857142857142854,7.0,8.0,8.0,3.0,36.0,3.584962500721156,0.0,68.0,54.0,3.0,2.0,1.0,86.0
1.0,61.0,197.0,2.584962500721156,54.0,40.0,1.0,95.0,3.0,0.0,2.0,23.0,1.0,15.0,2.321928094887362,1.584962500721156,60.0,39.0,16.0,1.584962500721156,3.0,67.0
0.0,77.0,189.0,3.0,17.0,11.0,0.0,100.0,27.571428571428573,7.0,8.0,21.0,4.0,36.0,0.0,1.584962500721156,3.0,74.0,2.0,2.0,0.0,86.0
1.0,63.0,257.0,3.700439718141092,84.0,31.0,0.0,97.0,14.0,6.0,6.0,61.0,0.0,29.0,0.0,2.321928094887362,70.0,73.0,10.0,2.0,2.584962500721156,70.0
1.0,61.0,264.0,5.044394119358453,109.0,30.0,0.0,97.0,12.0,6.0,6.0,35.0,0.0,37.0,0.0,1.0,86.0,74.0,11.0,2.0,3.169925001442312,93.0
1.0,77.0,94.0,1.584962500721156,83.0,16.0,0.0,100.0,23.428571428571427,7.0,8.0,15.0,1.0,28.0,1.0,1.584962500721156,41.0,68.57142857142857,4.0,1.0,1.0,56.0
1.0,86.0,169.0,3.169925001442312,141.0,24.0,0.0,100.0,31.285714285714285,7.0,8.0,6.0,1.0,8.0,1.0,1.584962500721156,9.0,63.714285714285715,1.0,1.0,0.0,18.0
0.0,86.0,126.0,2.0,51.0,36.0,0.0,100.0,31.857142857142858,7.0,8.0,27.0,2.0,6.0,3.807354922057604,0.0,1.0,62.0,4.0,1.2506982145947811,0.0,24.0
0.0,82.0,234.0,1.584962500721156,93.0,54.0,0.0,100.0,32.57142857142857,7.0,8.0,43.0,4.0,22.0,1.584962500721156,1.584962500721156,5.0,31.0,5.0,1.0,1.0,32.0
0.0,87.0,171.0,2.807354922057604,141.0,40.0,0.0,100.0,39.857142857142854,7.0,8.0,57.0,2.0,39.0,2.807354922057604,0.0,5.0,71.71428571428571,2.0,1.584962500721156,0.0,31.0
0.0,65.0,266.0,2.584962500721156,92.0,32.0,0.0,94.0,53.0,6.0,6.0,29.0,1.0,6.0,0.0,1.0,49.0,51.285714285714285,16.0,1.0,3.169925001442312,77.0
1.0,56.0,58.0,2.321928094887362,27.0,30.0,0.0,97.0,1.0,4.0,6.0,33.0,6.0,15.0,2.321928094887362,1.0,29.0,37.0,10.0,1.584962500721156,1.584962500721156,50.0
0.0,84.0,424.0,5.044394119358453,145.0,15.0,0.0,93.0,19.0,6.0,6.0,15.0,0.0,47.0,2.1368325086905346,0.0,1.0,14.0,2.0,1.584962500721156,0.0,57.0
0.0,67.0,154.0,3.906890595608519,67.0,3.0,1.0,100.0,39.857142857142854,6.0,8.0,0.0,0.0,0.0,0.0,1.584962500721156,42.0,64.0,2.0,1.0835660715315938,0.0,100.0
0.0,68.0,123.0,4.392317422778761,44.0,7.0,0.0,86.0,10.0,6.0,6.0,7.0,0.0,29.0,1.0,1.0,26.0,72.0,2.0,1.584962500721156,0.0,80.0
0.0,86.0,244.0,2.0,106.0,28.0,0.0,100.0,17.857142857142858,7.0,8.0,11.0,3.0,7.0,2.6242281923255253,0.0,4.0,39.57142857142857,3.0,1.2506982145947811,1.0,25.0
0.0,72.0,320.0,2.321928094887362,71.0,28.0,0.0,96.0,40.0,6.0,6.0,20.0,6.0,25.0,2.584962500721156,2.0,13.0,68.0,7.0,2.0,1.0,85.0
